SEASON,GAME.#,DATE,OPPONENT,CONF/NON-CONF,HOME/AWAY,WIN/LOSS,HALF,POSS.#,PLAY.ID,CLUTCH?,GARBAGE?,TRANSITION?,2ND.CHANCE?,MAN.OR.ZONE?,PASSES,ASSIST.OPPORTUNITY,HOCKEY.ASSIST,SHOOTER
2020,6,12/9/2020,Texas State,Non-Conference,Home,WIN,1,15,15,FALSE,FALSE,FALSE,FALSE,MAN,3,22 Kai Jones,N/A,4 Greg Brown
2020,6,12/9/2020,Texas State,Non-Conference,Home,WIN,1,16,16,FALSE,FALSE,FALSE,FALSE,MAN,1,N/A,N/A,N/A
2020,6,12/9/2020,Texas State,Non-Conference,Home,WIN,1,16,17,FALSE,FALSE,FALSE,FALSE,MAN,1,3 Courtney Ramey,N/A,22 Kai Jones
2020,6,12/9/2020,Texas State,Non-Conference,Home,WIN,1,16,18,FALSE,FALSE,FALSE,TRUE,MAN,0,N/A,N/A,20 Jericho Sims
2020,6,12/9/2020,Texas State,Non-Conference,Home,WIN,1,16,19,FALSE,FALSE,FALSE,TRUE,MAN,0,N/A,N/A,20 Jericho Sims
2020,6,12/9/2020,Texas State,Non-Conference,Home,WIN,1,16,20,FALSE,FALSE,FALSE,FALSE,MAN,0,N/A,N/A,20 Jericho Sims
2020,6,12/9/2020,Texas State,Non-Conference,Home,WIN,1,17,21,FALSE,FALSE,FALSE,FALSE,MAN,3,N/A,N/A,N/A
2020,6,12/9/2020,Texas State,Non-Conference,Home,WIN,1,18,22,FALSE,FALSE,FALSE,FALSE,MAN,4,1 Andrew Jones,N/A,20 Jericho Sims
2020,6,12/9/2020,Texas State,Non-Conference,Home,WIN,1,19,23,FALSE,FALSE,FALSE,FALSE,MAN,0,N/A,N/A,2 Matt Coleman III
2020,6,12/9/2020,Texas State,Non-Conference,Home,WIN,1,20,24,FALSE,FALSE,FALSE,FALSE,MAN,3,20 Jericho Sims,N/A,10 Donovan Williams
2020,6,12/9/2020,Texas State,Non-Conference,Home,WIN,1,21,25,FALSE,FALSE,FALSE,FALSE,MAN,1,3 Courtney Ramey,N/A,1 Andrew Jones
2020,6,12/9/2020,Texas State,Non-Conference,Home,WIN,1,22,26,FALSE,FALSE,FALSE,FALSE,MAN,2,N/A,N/A,N/A
2020,6,12/9/2020,Texas State,Non-Conference,Home,WIN,1,23,27,FALSE,FALSE,TRUE,FALSE,MAN,1,2 Matt Coleman III,N/A,3 Courtney Ramey
2020,6,12/9/2020,Texas State,Non-Conference,Home,WIN,1,24,28,FALSE,FALSE,FALSE,FALSE,MAN,4,N/A,N/A,N/A
2020,6,12/9/2020,Texas State,Non-Conference,Home,WIN,1,25,29,FALSE,FALSE,FALSE,FALSE,MAN,0,N/A,N/A,3 Courtney Ramey
2020,6,12/9/2020,Texas State,Non-Conference,Home,WIN,1,26,30,FALSE,FALSE,FALSE,FALSE,MAN,3,30 Brock Cunningham,N/A,1 Andrew Jones
2020,6,12/9/2020,Texas State,Non-Conference,Home,WIN,1,26,31,FALSE,FALSE,FALSE,FALSE,MAN,0,N/A,N/A,N/A
2020,6,12/9/2020,Texas State,Non-Conference,Home,WIN,1,27,32,FALSE,FALSE,TRUE,FALSE,MAN,1,1 Andrew Jones,N/A,3 Courtney Ramey
2020,6,12/9/2020,Texas State,Non-Conference,Home,WIN,1,28,33,FALSE,FALSE,FALSE,FALSE,MAN,1,1 Andrew Jones,N/A,10 Donovan Williams
2020,6,12/9/2020,Texas State,Non-Conference,Home,WIN,1,29,34,FALSE,FALSE,FALSE,FALSE,MAN,1,N/A,N/A,2 Matt Coleman III
2020,6,12/9/2020,Texas State,Non-Conference,Home,WIN,1,29,35,FALSE,FALSE,FALSE,TRUE,MAN,1,22 Kai Jones,N/A,4 Greg Brown
2020,6,12/9/2020,Texas State,Non-Conference,Home,WIN,1,29,36,FALSE,FALSE,FALSE,TRUE,MAN,5,2 Matt Coleman III,N/A,22 Kai Jones
2020,6,12/9/2020,Texas State,Non-Conference,Home,WIN,1,30,37,FALSE,FALSE,FALSE,FALSE,MAN,1,2 Matt Coleman III,N/A,33 Kamaka Hepa
2020,6,12/9/2020,Texas State,Non-Conference,Home,WIN,1,30,38,FALSE,FALSE,FALSE,TRUE,MAN,1,N/A,N/A,N/A
2020,6,12/9/2020,Texas State,Non-Conference,Home,WIN,1,30,39,FALSE,FALSE,FALSE,FALSE,MAN,1,N/A,N/A,N/A
2020,6,12/9/2020,Texas State,Non-Conference,Home,WIN,1,31,40,FALSE,FALSE,FALSE,FALSE,MAN,3,2 Matt Coleman III,N/A,0 Gerald Liddell
2020,6,12/9/2020,Texas State,Non-Conference,Home,WIN,1,32,41,FALSE,FALSE,FALSE,FALSE,MAN,3,2 Matt Coleman III,N/A,33 Kamaka Hepa
2020,6,12/9/2020,Texas State,Non-Conference,Home,WIN,1,33,42,FALSE,FALSE,FALSE,FALSE,MAN,0,N/A,N/A,N/A
2020,6,12/9/2020,Texas State,Non-Conference,Home,WIN,1,34,43,FALSE,FALSE,FALSE,FALSE,MAN,2,N/A,N/A,N/A
2020,6,12/9/2020,Texas State,Non-Conference,Home,WIN,1,35,44,FALSE,FALSE,FALSE,FALSE,MAN,2,3 Courtney Ramey,N/A,5 Royce Hamm Jr.
2020,6,12/9/2020,Texas State,Non-Conference,Home,WIN,1,36,45,FALSE,FALSE,FALSE,FALSE,MAN,1,N/A,N/A,3 Courtney Ramey
2020,6,12/9/2020,Texas State,Non-Conference,Home,WIN,2,37,46,FALSE,FALSE,FALSE,FALSE,MAN,6,N/A,N/A,1 Andrew Jones
2020,6,12/9/2020,Texas State,Non-Conference,Home,WIN,2,38,47,FALSE,FALSE,FALSE,FALSE,MAN,1,N/A,N/A,3 Courtney Ramey
2020,6,12/9/2020,Texas State,Non-Conference,Home,WIN,2,39,48,FALSE,FALSE,FALSE,FALSE,MAN,0,N/A,N/A,N/A
2020,6,12/9/2020,Texas State,Non-Conference,Home,WIN,2,40,49,FALSE,FALSE,FALSE,FALSE,MAN,0,N/A,N/A,1 Andrew Jones
2020,6,12/9/2020,Texas State,Non-Conference,Home,WIN,2,41,50,FALSE,FALSE,FALSE,FALSE,MAN,3,N/A,N/A,N/A
2020,6,12/9/2020,Texas State,Non-Conference,Home,WIN,2,42,51,FALSE,FALSE,FALSE,FALSE,MAN,3,2 Matt Coleman III,N/A,1 Andrew Jones
2020,6,12/9/2020,Texas State,Non-Conference,Home,WIN,2,43,52,FALSE,FALSE,FALSE,FALSE,MAN,5,N/A,N/A,4 Greg Brown
2020,6,12/9/2020,Texas State,Non-Conference,Home,WIN,2,44,53,FALSE,FALSE,FALSE,FALSE,MAN,1,2 Matt Coleman III,N/A,4 Greg Brown
2020,6,12/9/2020,Texas State,Non-Conference,Home,WIN,2,45,54,FALSE,FALSE,FALSE,FALSE,MAN,1,N/A,N/A,N/A
2020,6,12/9/2020,Texas State,Non-Conference,Home,WIN,2,46,55,FALSE,FALSE,FALSE,FALSE,MAN,0,N/A,N/A,N/A
2020,6,12/9/2020,Texas State,Non-Conference,Home,WIN,2,47,56,FALSE,FALSE,FALSE,FALSE,MAN,4,N/A,N/A,20 Jericho Sims
2020,6,12/9/2020,Texas State,Non-Conference,Home,WIN,2,48,57,FALSE,FALSE,FALSE,FALSE,MAN,1,N/A,N/A,0 Gerald Liddell
2020,6,12/9/2020,Texas State,Non-Conference,Home,WIN,2,49,58,FALSE,FALSE,TRUE,FALSE,MAN,0,N/A,N/A,1 Andrew Jones
2020,6,12/9/2020,Texas State,Non-Conference,Home,WIN,2,50,59,FALSE,FALSE,FALSE,FALSE,MAN,0,N/A,N/A,2 Matt Coleman III
2020,6,12/9/2020,Texas State,Non-Conference,Home,WIN,2,51,60,FALSE,FALSE,FALSE,FALSE,ZONE (1-2-2),4,3 Courtney Ramey,2 Matt Coleman III,2 Matt Coleman III
2020,6,12/9/2020,Texas State,Non-Conference,Home,WIN,2,52,61,FALSE,FALSE,FALSE,FALSE,ZONE (1-2-2),8,3 Courtney Ramey,N/A,2 Matt Coleman III
2020,6,12/9/2020,Texas State,Non-Conference,Home,WIN,2,53,62,FALSE,FALSE,FALSE,TRUE,ZONE (1-2-2),0,N/A,N/A,5 Royce Hamm Jr.
2020,6,12/9/2020,Texas State,Non-Conference,Home,WIN,2,54,63,FALSE,FALSE,FALSE,FALSE,ZONE (1-2-2),5,1 Andrew Jones,3 Courtney Ramey,3 Courtney Ramey
2020,6,12/9/2020,Texas State,Non-Conference,Home,WIN,2,55,64,FALSE,FALSE,FALSE,FALSE,MAN,1,N/A,N/A,1 Andrew Jones
2020,6,12/9/2020,Texas State,Non-Conference,Home,WIN,2,56,65,FALSE,FALSE,FALSE,FALSE,MAN,1,N/A,N/A,4 Greg Brown
2020,6,12/9/2020,Texas State,Non-Conference,Home,WIN,2,56,66,FALSE,FALSE,FALSE,TRUE,MAN,1,20 Jericho Sims,N/A,3 Courtney Ramey
2020,6,12/9/2020,Texas State,Non-Conference,Home,WIN,2,56,67,FALSE,FALSE,FALSE,TRUE,MAN,3,N/A,N/A,4 Greg Brown
2020,6,12/9/2020,Texas State,Non-Conference,Home,WIN,2,57,68,FALSE,FALSE,FALSE,FALSE,MAN,1,3 Courtney Ramey,N/A,4 Greg Brown
2020,6,12/9/2020,Texas State,Non-Conference,Home,WIN,2,58,69,FALSE,FALSE,FALSE,FALSE,MAN,1,N/A,N/A,1 Andrew Jones
2020,6,12/9/2020,Texas State,Non-Conference,Home,WIN,2,59,70,FALSE,FALSE,FALSE,FALSE,MAN,5,3 Courtney Ramey,N/A,2 Matt Coleman III
2020,6,12/9/2020,Texas State,Non-Conference,Home,WIN,2,59,71,FALSE,FALSE,FALSE,TRUE,MAN,0,N/A,N/A,20 Jericho Sims
2020,6,12/9/2020,Texas State,Non-Conference,Home,WIN,2,60,72,FALSE,FALSE,FALSE,FALSE,MAN,3,2 Matt Coleman III,N/A,4 Greg Brown
2020,6,12/9/2020,Texas State,Non-Conference,Home,WIN,2,61,73,FALSE,FALSE,FALSE,FALSE,MAN,2,N/A,N/A,4 Greg Brown
2020,6,12/9/2020,Texas State,Non-Conference,Home,WIN,2,62,74,FALSE,FALSE,FALSE,FALSE,MAN,1,N/A,N/A,1 Andrew Jones
2020,6,12/9/2020,Texas State,Non-Conference,Home,WIN,2,62,75,FALSE,FALSE,FALSE,TRUE,MAN,0,N/A,N/A,N/A
2020,6,12/9/2020,Texas State,Non-Conference,Home,WIN,2,62,76,FALSE,FALSE,FALSE,FALSE,MAN,1,3 Courtney Ramey,N/A,4 Greg Brown
2020,6,12/9/2020,Texas State,Non-Conference,Home,WIN,2,63,77,FALSE,FALSE,FALSE,FALSE,MAN,2,3 Courtney Ramey,N/A,3 Courtney Ramey
2020,6,12/9/2020,Texas State,Non-Conference,Home,WIN,2,64,78,FALSE,FALSE,FALSE,FALSE,MAN,1,N/A,N/A,N/A
2020,6,12/9/2020,Texas State,Non-Conference,Home,WIN,2,65,79,FALSE,FALSE,FALSE,FALSE,MAN,3,22 Kai Jones,N/A,4 Greg Brown
2020,6,12/9/2020,Texas State,Non-Conference,Home,WIN,2,66,80,FALSE,TRUE,FALSE,FALSE,MAN,2,N/A,N/A,5 Royce Hamm Jr.
2020,6,12/9/2020,Texas State,Non-Conference,Home,WIN,2,67,81,FALSE,TRUE,FALSE,FALSE,MAN,3,10 Donovan Williams,N/A,22 Kai Jones
2020,6,12/9/2020,Texas State,Non-Conference,Home,WIN,2,68,82,FALSE,TRUE,FALSE,FALSE,MAN,3,N/A,N/A,10 Donovan Williams
2020,6,12/9/2020,Texas State,Non-Conference,Home,WIN,2,69,83,FALSE,TRUE,FALSE,FALSE,MAN,1,22 Kai Jones,N/A,14 Drayton Whiteside
2020,6,12/9/2020,Texas State,Non-Conference,Home,WIN,2,69,84,FALSE,TRUE,FALSE,TRUE,MAN,2,N/A,N/A,N/A
2020,7,12/16/2020,Sam Houston St,Non-Conference,Home,WIN,1,1,1,FALSE,FALSE,FALSE,FALSE,MAN,3,3 Courtney Ramey,N/A,2 Matt Coleman III
2020,7,12/16/2020,Sam Houston St,Non-Conference,Home,WIN,1,2,2,FALSE,FALSE,FALSE,FALSE,MAN,1,N/A,N/A,N/A
2020,7,12/16/2020,Sam Houston St,Non-Conference,Home,WIN,1,3,3,FALSE,FALSE,FALSE,FALSE,MAN,2,20 Jericho Sims,N/A,4 Greg Brown
2020,7,12/16/2020,Sam Houston St,Non-Conference,Home,WIN,1,3,4,FALSE,FALSE,FALSE,TRUE,MAN,1,20 Jericho Sims,N/A,4 Greg Brown
2020,7,12/16/2020,Sam Houston St,Non-Conference,Home,WIN,1,4,5,FALSE,FALSE,FALSE,FALSE,MAN,1,2 Matt Coleman III,N/A,3 Courtney Ramey
2020,7,12/16/2020,Sam Houston St,Non-Conference,Home,WIN,1,5,6,FALSE,FALSE,FALSE,FALSE,MAN,2,N/A,N/A,3 Courtney Ramey
2020,7,12/16/2020,Sam Houston St,Non-Conference,Home,WIN,1,6,7,FALSE,FALSE,FALSE,FALSE,MAN,5,N/A,N/A,1 Andrew Jones
2020,7,12/16/2020,Sam Houston St,Non-Conference,Home,WIN,1,7,8,FALSE,FALSE,FALSE,FALSE,MAN,0,N/A,N/A,N/A
2020,7,12/16/2020,Sam Houston St,Non-Conference,Home,WIN,1,7,9,FALSE,FALSE,FALSE,FALSE,MAN,3,N/A,N/A,20 Jericho Sims
2020,7,12/16/2020,Sam Houston St,Non-Conference,Home,WIN,1,8,10,FALSE,FALSE,FALSE,FALSE,MAN,3,3 Courtney Ramey,N/A,20 Jericho Sims
2020,7,12/16/2020,Sam Houston St,Non-Conference,Home,WIN,1,8,11,FALSE,FALSE,FALSE,TRUE,MAN,1,1 Andrew Jones,N/A,30 Brock Cunningham
2020,7,12/16/2020,Sam Houston St,Non-Conference,Home,WIN,1,9,12,FALSE,FALSE,FALSE,FALSE,MAN,0,N/A,N/A,3 Courtney Ramey
2020,7,12/16/2020,Sam Houston St,Non-Conference,Home,WIN,1,10,13,FALSE,FALSE,FALSE,FALSE,MAN,1,N/A,N/A,N/A
2020,7,12/16/2020,Sam Houston St,Non-Conference,Home,WIN,1,11,14,FALSE,FALSE,FALSE,FALSE,MAN,3,22 Kai Jones,N/A,4 Greg Brown
2020,7,12/16/2020,Sam Houston St,Non-Conference,Home,WIN,1,12,15,FALSE,FALSE,FALSE,FALSE,MAN,5,N/A,N/A,4 Greg Brown
2020,7,12/16/2020,Sam Houston St,Non-Conference,Home,WIN,1,13,16,FALSE,FALSE,TRUE,FALSE,MAN,0,N/A,N/A,10 Donovan Williams
2020,7,12/16/2020,Sam Houston St,Non-Conference,Home,WIN,1,14,17,FALSE,FALSE,FALSE,FALSE,MAN,3,3 Courtney Ramey,N/A,2 Matt Coleman III
2020,7,12/16/2020,Sam Houston St,Non-Conference,Home,WIN,1,15,18,FALSE,FALSE,FALSE,FALSE,MAN,4,N/A,N/A,10 Donovan Williams
2020,7,12/16/2020,Sam Houston St,Non-Conference,Home,WIN,1,16,19,FALSE,FALSE,FALSE,FALSE,MAN,3,10 Donovan Williams,N/A,22 Kai Jones
2020,7,12/16/2020,Sam Houston St,Non-Conference,Home,WIN,1,17,20,FALSE,FALSE,FALSE,FALSE,MAN,3,2 Matt Coleman III,N/A,10 Donovan Williams
2020,7,12/16/2020,Sam Houston St,Non-Conference,Home,WIN,1,18,21,FALSE,FALSE,FALSE,FALSE,MAN,5,2 Matt Coleman III,N/A,1 Andrew Jones
2020,7,12/16/2020,Sam Houston St,Non-Conference,Home,WIN,1,18,22,FALSE,FALSE,FALSE,TRUE,MAN,0,N/A,N/A,20 Jericho Sims
2020,7,12/16/2020,Sam Houston St,Non-Conference,Home,WIN,1,19,23,FALSE,FALSE,FALSE,FALSE,MAN,3,1 Andrew Jones,N/A,4 Greg Brown
2020,7,12/16/2020,Sam Houston St,Non-Conference,Home,WIN,1,20,24,FALSE,FALSE,FALSE,FALSE,MAN,3,N/A,N/A,1 Andrew Jones
2020,7,12/16/2020,Sam Houston St,Non-Conference,Home,WIN,1,21,25,FALSE,FALSE,FALSE,FALSE,MAN,1,N/A,N/A,1 Andrew Jones
2020,7,12/16/2020,Sam Houston St,Non-Conference,Home,WIN,1,22,26,FALSE,FALSE,FALSE,FALSE,MAN,4,1 Andrew Jones,N/A,3 Courtney Ramey
2020,7,12/16/2020,Sam Houston St,Non-Conference,Home,WIN,1,23,27,FALSE,FALSE,FALSE,FALSE,MAN,4,3 Courtney Ramey,N/A,30 Brock Cunningham
2020,7,12/16/2020,Sam Houston St,Non-Conference,Home,WIN,1,24,28,FALSE,FALSE,FALSE,FALSE,MAN,1,N/A,N/A,1 Andrew Jones
2020,7,12/16/2020,Sam Houston St,Non-Conference,Home,WIN,1,25,29,FALSE,FALSE,FALSE,FALSE,MAN,2,N/A,N/A,3 Courtney Ramey
2020,7,12/16/2020,Sam Houston St,Non-Conference,Home,WIN,1,26,30,FALSE,FALSE,FALSE,FALSE,MAN,1,N/A,N/A,N/A
2020,7,12/16/2020,Sam Houston St,Non-Conference,Home,WIN,1,26,31,FALSE,FALSE,FALSE,FALSE,MAN,4,N/A,N/A,N/A
2020,7,12/16/2020,Sam Houston St,Non-Conference,Home,WIN,1,27,32,FALSE,FALSE,FALSE,FALSE,MAN,2,N/A,N/A,N/A
2020,7,12/16/2020,Sam Houston St,Non-Conference,Home,WIN,1,28,33,FALSE,FALSE,TRUE,FALSE,MAN,0,N/A,N/A,N/A
2020,7,12/16/2020,Sam Houston St,Non-Conference,Home,WIN,1,29,34,FALSE,FALSE,FALSE,FALSE,MAN,1,2 Matt Coleman III,N/A,4 Greg Brown
2020,7,12/16/2020,Sam Houston St,Non-Conference,Home,WIN,1,29,35,FALSE,FALSE,FALSE,TRUE,MAN,2,30 Brock Cunningham,2 Matt Coleman III,2 Matt Coleman III
2020,7,12/16/2020,Sam Houston St,Non-Conference,Home,WIN,1,30,36,FALSE,FALSE,FALSE,FALSE,MAN,3,N/A,N/A,N/A
2020,7,12/16/2020,Sam Houston St,Non-Conference,Home,WIN,1,31,37,FALSE,FALSE,FALSE,FALSE,MAN,4,2 Matt Coleman III,N/A,33 Kamaka Hepa
2020,7,12/16/2020,Sam Houston St,Non-Conference,Home,WIN,1,31,38,FALSE,FALSE,FALSE,FALSE,MAN,0,N/A,N/A,4 Greg Brown
2020,7,12/16/2020,Sam Houston St,Non-Conference,Home,WIN,1,32,39,FALSE,FALSE,FALSE,FALSE,MAN,1,N/A,N/A,N/A
2020,7,12/16/2020,Sam Houston St,Non-Conference,Home,WIN,1,33,40,FALSE,FALSE,FALSE,FALSE,MAN,1,N/A,N/A,N/A
2020,7,12/16/2020,Sam Houston St,Non-Conference,Home,WIN,1,34,41,FALSE,FALSE,FALSE,FALSE,MAN,4,N/A,N/A,3 Courtney Ramey
2020,7,12/16/2020,Sam Houston St,Non-Conference,Home,WIN,1,35,42,FALSE,FALSE,FALSE,FALSE,MAN,2,3 Courtney Ramey,2 Matt Coleman III,1 Andrew Jones
2020,7,12/16/2020,Sam Houston St,Non-Conference,Home,WIN,1,36,43,FALSE,FALSE,FALSE,FALSE,MAN,2,3 Courtney Ramey,N/A,0 Gerald Liddell
2020,7,12/16/2020,Sam Houston St,Non-Conference,Home,WIN,2,37,44,FALSE,FALSE,TRUE,FALSE,MAN,0,N/A,N/A,4 Greg Brown
2020,7,12/16/2020,Sam Houston St,Non-Conference,Home,WIN,2,38,45,FALSE,FALSE,FALSE,FALSE,MAN,1,N/A,N/A,1 Andrew Jones
2020,7,12/16/2020,Sam Houston St,Non-Conference,Home,WIN,2,38,46,FALSE,FALSE,FALSE,TRUE,MAN,3,N/A,N/A,3 Courtney Ramey
2020,7,12/16/2020,Sam Houston St,Non-Conference,Home,WIN,2,39,47,FALSE,FALSE,FALSE,FALSE,MAN,3,3 Courtney Ramey,N/A,2 Matt Coleman III
2020,7,12/16/2020,Sam Houston St,Non-Conference,Home,WIN,2,40,48,FALSE,FALSE,TRUE,FALSE,MAN,1,N/A,N/A,1 Andrew Jones
2020,7,12/16/2020,Sam Houston St,Non-Conference,Home,WIN,2,40,49,FALSE,FALSE,FALSE,TRUE,MAN,0,N/A,N/A,4 Greg Brown
2020,7,12/16/2020,Sam Houston St,Non-Conference,Home,WIN,2,41,50,FALSE,FALSE,FALSE,FALSE,MAN,3,N/A,N/A,20 Jericho Sims
2020,7,12/16/2020,Sam Houston St,Non-Conference,Home,WIN,2,42,51,FALSE,FALSE,TRUE,FALSE,MAN,0,N/A,N/A,2 Matt Coleman III
2020,7,12/16/2020,Sam Houston St,Non-Conference,Home,WIN,2,42,52,FALSE,FALSE,TRUE,TRUE,MAN,0,N/A,N/A,4 Greg Brown
2020,7,12/16/2020,Sam Houston St,Non-Conference,Home,WIN,2,43,53,FALSE,FALSE,FALSE,FALSE,MAN,2,N/A,N/A,N/A
2020,7,12/16/2020,Sam Houston St,Non-Conference,Home,WIN,2,44,54,FALSE,FALSE,FALSE,FALSE,MAN,4,2 Matt Coleman III,N/A,3 Courtney Ramey
2020,7,12/16/2020,Sam Houston St,Non-Conference,Home,WIN,2,44,55,FALSE,FALSE,FALSE,TRUE,MAN,1,N/A,N/A,1 Andrew Jones
2020,7,12/16/2020,Sam Houston St,Non-Conference,Home,WIN,2,44,56,FALSE,FALSE,FALSE,TRUE,MAN,1,30 Brock Cunningham,N/A,3 Courtney Ramey
2020,7,12/16/2020,Sam Houston St,Non-Conference,Home,WIN,2,45,57,FALSE,FALSE,FALSE,FALSE,MAN,0,N/A,N/A,1 Andrew Jones
2020,7,12/16/2020,Sam Houston St,Non-Conference,Home,WIN,2,46,58,FALSE,FALSE,FALSE,FALSE,MAN,0,N/A,N/A,N/A
2020,7,12/16/2020,Sam Houston St,Non-Conference,Home,WIN,2,47,59,FALSE,FALSE,FALSE,FALSE,MAN,4,N/A,N/A,22 Kai Jones
2020,7,12/16/2020,Sam Houston St,Non-Conference,Home,WIN,2,48,60,FALSE,FALSE,FALSE,FALSE,MAN,3,N/A,N/A,N/A
2020,7,12/16/2020,Sam Houston St,Non-Conference,Home,WIN,2,49,61,FALSE,FALSE,FALSE,FALSE,MAN,4,N/A,N/A,N/A
2020,7,12/16/2020,Sam Houston St,Non-Conference,Home,WIN,2,50,62,FALSE,FALSE,FALSE,FALSE,MAN,3,30 Brock Cunningham,N/A,10 Donovan Williams
2020,7,12/16/2020,Sam Houston St,Non-Conference,Home,WIN,2,51,63,FALSE,FALSE,FALSE,FALSE,MAN,5,10 Donovan Williams,N/A,30 Brock Cunningham
2020,7,12/16/2020,Sam Houston St,Non-Conference,Home,WIN,2,51,64,FALSE,FALSE,FALSE,TRUE,MAN,1,2 Matt Coleman III,N/A,22 Kai Jones
2020,7,12/16/2020,Sam Houston St,Non-Conference,Home,WIN,2,52,65,FALSE,FALSE,TRUE,FALSE,MAN,1,3 Courtney Ramey,2 Matt Coleman III,22 Kai Jones
2020,7,12/16/2020,Sam Houston St,Non-Conference,Home,WIN,2,53,66,FALSE,FALSE,FALSE,FALSE,MAN,5,2 Matt Coleman III,N/A,10 Donovan Williams
2020,7,12/16/2020,Sam Houston St,Non-Conference,Home,WIN,2,54,67,FALSE,FALSE,FALSE,FALSE,MAN,4,N/A,N/A,N/A
2020,7,12/16/2020,Sam Houston St,Non-Conference,Home,WIN,2,55,68,FALSE,FALSE,FALSE,FALSE,MAN,5,2 Matt Coleman III,N/A,4 Greg Brown
2020,7,12/16/2020,Sam Houston St,Non-Conference,Home,WIN,2,55,69,FALSE,FALSE,FALSE,TRUE,MAN,3,N/A,N/A,N/A
2020,7,12/16/2020,Sam Houston St,Non-Conference,Home,WIN,2,56,70,FALSE,FALSE,FALSE,FALSE,MAN,7,3 Courtney Ramey,N/A,20 Jericho Sims
2020,7,12/16/2020,Sam Houston St,Non-Conference,Home,WIN,2,57,71,FALSE,FALSE,FALSE,FALSE,MAN,0,N/A,N/A,2 Matt Coleman III
2020,7,12/16/2020,Sam Houston St,Non-Conference,Home,WIN,2,58,72,FALSE,FALSE,FALSE,FALSE,MAN,3,20 Jericho Sims,N/A,20 Jericho Sims
2020,7,12/16/2020,Sam Houston St,Non-Conference,Home,WIN,2,59,73,FALSE,FALSE,FALSE,FALSE,MAN,0,N/A,N/A,N/A
2020,7,12/16/2020,Sam Houston St,Non-Conference,Home,WIN,2,60,74,FALSE,FALSE,FALSE,FALSE,MAN,2,20 Jericho Sims,N/A,22 Kai Jones
2020,7,12/16/2020,Sam Houston St,Non-Conference,Home,WIN,2,60,75,FALSE,FALSE,FALSE,TRUE,MAN,1,N/A,N/A,22 Kai Jones
2020,7,12/16/2020,Sam Houston St,Non-Conference,Home,WIN,2,60,76,FALSE,FALSE,FALSE,TRUE,MAN,1,N/A,N/A,N/A
2020,7,12/16/2020,Sam Houston St,Non-Conference,Home,WIN,2,61,77,FALSE,FALSE,FALSE,FALSE,MAN,5,N/A,N/A,N/A
2020,7,12/16/2020,Sam Houston St,Non-Conference,Home,WIN,2,62,78,FALSE,FALSE,FALSE,FALSE,MAN,3,N/A,N/A,3 Courtney Ramey
2020,7,12/16/2020,Sam Houston St,Non-Conference,Home,WIN,2,63,79,FALSE,FALSE,FALSE,FALSE,MAN,0,N/A,N/A,2 Matt Coleman III
2020,7,12/16/2020,Sam Houston St,Non-Conference,Home,WIN,2,64,80,FALSE,FALSE,FALSE,FALSE,MAN,3,4 Greg Brown,N/A,30 Brock Cunningham
2020,7,12/16/2020,Sam Houston St,Non-Conference,Home,WIN,2,65,81,FALSE,FALSE,FALSE,FALSE,MAN,5,3 Courtney Ramey,N/A,4 Greg Brown
2020,7,12/16/2020,Sam Houston St,Non-Conference,Home,WIN,2,66,82,FALSE,FALSE,FALSE,FALSE,MAN,1,N/A,N/A,4 Greg Brown
2020,7,12/16/2020,Sam Houston St,Non-Conference,Home,WIN,2,67,83,FALSE,FALSE,FALSE,FALSE,MAN,1,N/A,N/A,2 Matt Coleman III
2020,7,12/16/2020,Sam Houston St,Non-Conference,Home,WIN,2,68,84,FALSE,FALSE,TRUE,FALSE,MAN,2,3 Courtney Ramey,2 Matt Coleman III,22 Kai Jones
2020,7,12/16/2020,Sam Houston St,Non-Conference,Home,WIN,2,69,85,FALSE,FALSE,FALSE,FALSE,MAN,1,2 Matt Coleman III,N/A,1 Andrew Jones
2020,7,12/16/2020,Sam Houston St,Non-Conference,Home,WIN,2,70,86,FALSE,FALSE,FALSE,FALSE,MAN,5,1 Andrew Jones,N/A,4 Greg Brown
2020,7,12/16/2020,Sam Houston St,Non-Conference,Home,WIN,2,71,87,FALSE,FALSE,FALSE,FALSE,MAN,2,N/A,N/A,3 Courtney Ramey
2020,7,12/16/2020,Sam Houston St,Non-Conference,Home,WIN,2,72,88,FALSE,FALSE,FALSE,FALSE,MAN,0,N/A,N/A,1 Andrew Jones
2020,8,12/20/2020,Oklahoma St.,Conference,Home,WIN,1,1,1,FALSE,FALSE,FALSE,FALSE,MAN,3,4 Greg Brown,N/A,1 Andrew Jones
2020,8,12/20/2020,Oklahoma St.,Conference,Home,WIN,1,2,2,FALSE,FALSE,FALSE,FALSE,MAN,4,N/A,N/A,N/A
2020,8,12/20/2020,Oklahoma St.,Conference,Home,WIN,1,2,3,FALSE,FALSE,FALSE,FALSE,MAN,2,2 Matt Coleman III,N/A,4 Greg Brown
2020,8,12/20/2020,Oklahoma St.,Conference,Home,WIN,1,2,4,FALSE,FALSE,FALSE,TRUE,MAN,1,N/A,N/A,N/A
2020,8,12/20/2020,Oklahoma St.,Conference,Home,WIN,1,3,5,FALSE,FALSE,FALSE,FALSE,MAN,0,N/A,N/A,N/A
